citrène		si.tʁɛn	citrène	NOM	NOM	m			0.05	0.05	0.05																									
citrènes			citrènes	NOM	NOM	m			0.05	0.05	0.05																									
citriculture			citriculture	NOM	NOM	f			0.05	0.05	0.05																									
citricultures			citricultures	NOM	NOM	f			0.05	0.05	0.05																									
citrinelle		si.tʁi.nɛl	citrinelle	NOM	NOM	f			0.05	0.05	0.05																									
citrines			citrines	NOM	NOM	f			0.05	0.05	0.05																									
citrinine			citrinine	NOM	NOM	f			0.05	0.05	0.05																									
citriques			citriques	ADJ	ADJ				0.05	0.05	0.05																									
citronnés			citronnés	ADJ	ADJ				0.05	0.05	0.05																									
civelot		si.vlo	civelot	NOM	NOM	m			0.05	0.05	0.05																									
civelots			civelots	NOM	NOM	m			0.05	0.05	0.05																									
civétone			civétone	NOM	NOM	f			0.05	0.05	0.05																									
civettone			civettone	NOM	NOM	f			0.05	0.05	0.05																									
civilisable		si.vi.li.zabl	civilisable	ADJ	ADJ				0.05	0.05	0.05																									
civilisables			civilisables	ADJ	ADJ				0.05	0.05	0.05																									
civilisationnel		si.vi.li.za.sjɔ.nɛl	civilisationnel	ADJ	ADJ				0.05	0.05	0.05																									
civilisationnelles			civilisationnelles	ADJ	ADJ				0.05	0.05	0.05																									
civilisationnels			civilisationnels	ADJ	ADJ				0.05	0.05	0.05																									
civilisatrices			civilisatrices	ADJ	ADJ				0.05	0.05	0.05																									
civismes			civismes	NOM	NOM	m			0.05	0.05	0.05																									
clades			clades	NOM	NOM	m			0.05	0.05	0.05																									
cladistique			cladistique	NOM	NOM				0.05	0.05	0.05																									
cladistiques			cladistiques	ADJ	ADJ				0.05	0.05	0.05																									
cladogramme			cladogramme	NOM	NOM	m			0.05	0.05	0.05																									
cladogrammes			cladogrammes	NOM	NOM	m			0.05	0.05	0.05																									
clairages			clairages	NOM	NOM	m			0.05	0.05	0.05																									
clairances			clairances	NOM	NOM	f			0.05	0.05	0.05																									
clairettes			clairettes	ADJ	ADJ				0.05	0.05	0.05																									
clairvoyances			clairvoyances	NOM	NOM	f			0.05	0.05	0.05																									
clandestinités			clandestinités	NOM	NOM	f			0.05	0.05	0.05																									
clanisme		kla.nism	clanisme	NOM	NOM	m			0.05	0.05	0.05																									
clanismes			clanismes	NOM	NOM	m			0.05	0.05	0.05																									
claoui		kla.wi	claoui	NOM	NOM	m			0.05	0.05	0.05																									
clapotage		kla.pɔ.taʒ	clapotage	NOM	NOM	m			0.05	0.05	0.05																									
clapotante			clapotante	ADJ	ADJ				0.05	0.05	0.05																									
clapotantes			clapotantes	ADJ	ADJ				0.05	0.05	0.05																									
clapotants			clapotants	ADJ	ADJ				0.05	0.05	0.05																									
clapoteuses			clapoteuses	ADJ	ADJ				0.05	0.05	0.05																									
clapoteux			clapoteux	ADJ	ADJ				0.05	0.05	0.05																									
claqueurs			claqueurs	NOM	NOM				0.05	0.05	0.05																									
clarain			clarain	NOM	NOM	m			0.05	0.05	0.05																									
clarissime			clarissime	ADJ	ADJ				0.05	0.05	0.05																									
clarissimes			clarissimes	ADJ	ADJ				0.05	0.05	0.05																									
clasico		kla.si.ko	clasico	NOM	NOM	m			0.05	0.05	0.05																									
clasicos			clasicos	NOM	NOM	m			0.05	0.05	0.05																									
classicide			classicide	NOM	NOM	f			0.05	0.05	0.05																									
classicismes			classicismes	NOM	NOM	m			0.05	0.05	0.05																									
classificateur		kla.si.fi.ka.tœʁ	classificateur	NOM	NOM	m			0.05	0.05	0.05																									
classificateurs			classificateurs	NOM	NOM	m			0.05	0.05	0.05																									
classificatoire		kla.si.fi.ka.twaʁ	classificatoire	ADJ	ADJ				0.05	0.05	0.05																									
classificatoires			classificatoires	ADJ	ADJ				0.05	0.05	0.05																									
classificatrice		kla.si.fi.ka.tʁis	classificatrice	NOM	NOM	f			0.05	0.05	0.05																									
classificatrices			classificatrices	NOM	NOM	f			0.05	0.05	0.05																									
classifieurs			classifieurs	NOM	NOM	m			0.05	0.05	0.05																									
clastogène			clastogène	ADJ	ADJ				0.05	0.05	0.05																									
clastogènes			clastogènes	ADJ	ADJ				0.05	0.05	0.05																									
clathrate		kla.tʁat	clathrate	NOM	NOM	m			0.05	0.05	0.05																									
clathrates			clathrates	NOM	NOM				0.05	0.05	0.05																									
claudicant		klo.di.kɑ̃	claudicant	ADJ	ADJ				0.05	0.05	0.05																									
claudien			claudien	ADJ	ADJ				0.05	0.05	0.05																									
claudienne		klo.djɛn	claudienne	ADJ	ADJ				0.05	0.05	0.05																									
claudiennes			claudiennes	ADJ	ADJ				0.05	0.05	0.05																									
claudiens			claudiens	ADJ	ADJ				0.05	0.05	0.05																									
claustra		klos.tʁa	claustra	NOM	NOM				0.05	0.05	0.05																									
claustral			claustral	ADJ	ADJ				0.05	0.05	0.05																									
claustrale			claustrale	ADJ	ADJ				0.05	0.05	0.05																									
claustrales			claustrales	ADJ	ADJ				0.05	0.05	0.05																									
claustrations		klos.tʁa.sjɔ̃	claustrations	NOM	NOM	f			0.05	0.05	0.05																									
claustraux			claustraux	ADJ	ADJ				0.05	0.05	0.05																									
claustromanie		klos.tʁɔ.ma.ni	claustromanie	NOM	NOM	f			0.05	0.05	0.05																									
claustrophobies		klos.tʁɔ.fɔ.bi	claustrophobies	NOM	NOM	f			0.05	0.05	0.05																									
clavardages			clavardages	NOM	NOM	m			0.05	0.05	0.05																									
clavardoir		kla.vaʁ.dwaʁ	clavardoir	NOM	NOM	m			0.05	0.05	0.05																									
clavardoirs			clavardoirs	NOM	NOM				0.05	0.05	0.05																									
claveaux			claveaux	NOM	NOM	m			0.05	0.05	0.05																									
clavecineau		klav.si.no	clavecineau	NOM	NOM	m			0.05	0.05	0.05																									
clavecineaux			clavecineaux	NOM	NOM	m			0.05	0.05	0.05																									
clavecinistes			clavecinistes	NOM	NOM				0.05	0.05	0.05																									
clavelée		kla.vle	clavelée	NOM	NOM	f			0.05	0.05	0.05																									
claviculairement		kla.vi.ky.lɛʁ.mɑ̃	claviculairement	ADV	ADV				0.05	0.05	0.05																									
claviculaires			claviculaires	ADJ	ADJ				0.05	0.05	0.05																									
claviéristes			claviéristes	NOM	NOM				0.05	0.05	0.05																									
clayette		klɛ.jɛt	clayette	NOM	NOM	f			0.05	0.05	0.05																									
clayettes			clayettes	NOM	NOM	f			0.05	0.05	0.05																									
cléchée			cléchée	ADJ	ADJ				0.05	0.05	0.05																									
clémentinier		kle.mɑ̃.ti.nje	clémentinier	NOM	NOM	m			0.05	0.05	0.05																									
clémentiniers			clémentiniers	NOM	NOM	m			0.05	0.05	0.05																									
cleph		kle	cleph	NOM	NOM	f			0.05	0.05	0.05																									
clephs			clephs	NOM	NOM				0.05	0.05	0.05																									
clepsydres			clepsydres	NOM	NOM	f			0.05	0.05	0.05																									
cleptocrate		klɛp.tɔ.kʁat	cleptocrate	NOM	NOM				0.05	0.05	0.05																									
cleptocrates			cleptocrates	NOM	NOM				0.05	0.05	0.05																									
cleptocratie		klɛp.tɔ.kʁa.si	cleptocratie	NOM	NOM	f			0.05	0.05	0.05																									
cleptocraties			cleptocraties	NOM	NOM	f			0.05	0.05	0.05																									
cleptoparasite			cleptoparasite	NOM	NOM	m			0.05	0.05	0.05																									
cleptoparasitisme		klɛp.tɔ.pa.ʁa.zi.tism	cleptoparasitisme	NOM	NOM	m			0.05	0.05	0.05																									
cleptoparasitismes			cleptoparasitismes	NOM	NOM	m			0.05	0.05	0.05																									
cléricaille		kle.ʁi.kaj	cléricaille	NOM	NOM	f			0.05	0.05	0.05																									
cléricailles			cléricailles	NOM	NOM				0.05	0.05	0.05																									
cléricalement		kle.ʁi.kal.mɑ̃	cléricalement	ADV	ADV				0.05	0.05	0.05																									
cléricalismes			cléricalismes	NOM	NOM	m			0.05	0.05	0.05																									
clermontoise			clermontoise	ADJ	ADJ				0.05	0.05	0.05																									
clétage		kle.taʒ	clétage	NOM	NOM	m			0.05	0.05	0.05																									
clévéite			clévéite	NOM	NOM	f			0.05	0.05	0.05																									
clévéites			clévéites	NOM	NOM				0.05	0.05	0.05																									
clientélismes			clientélismes	NOM	NOM	m			0.05	0.05	0.05																									
clientélistes			clientélistes	ADJ	ADJ				0.05	0.05	0.05																									
climaciques			climaciques	ADJ	ADJ				0.05	0.05	0.05																									
climatériques			climatériques	ADJ	ADJ				0.05	0.05	0.05																									
climaticide		kli.ma.ti.sid	climaticide	ADJ	ADJ				0.05	0.05	0.05																									
climatisme		kli.ma.tism	climatisme	NOM	NOM	m			0.05	0.05	0.05																									
climatismes			climatismes	NOM	NOM	m			0.05	0.05	0.05																									
climatologies			climatologies	NOM	NOM	f			0.05	0.05	0.05																									
climatologique		kli.ma.tɔ.lɔ.ʒik	climatologique	ADJ	ADJ				0.05	0.05	0.05																									
climatologiquement		kli.ma.tɔ.lɔ.ʒik.mɑ̃	climatologiquement	ADV	ADV				0.05	0.05	0.05																									
climatologiques			climatologiques	ADJ	ADJ				0.05	0.05	0.05																									
climatopathologie		kli.ma.to.pa.tɔ.lɔ.ʒi	climatopathologie	NOM	NOM	f			0.05	0.05	0.05																									
climatoscepticisme		kli.ma.to.sɛp.ti.sism	climatoscepticisme	NOM	NOM	m			0.05	0.05	0.05																									
climatoscepticismes			climatoscepticismes	NOM	NOM	m			0.05	0.05	0.05																									
climatosceptique			climatosceptique	NOM	NOM				0.05	0.05	0.05																									
climatosceptiques			climatosceptiques	ADJ	ADJ				0.05	0.05	0.05																									
climatothérapie			climatothérapie	NOM	NOM	f			0.05	0.05	0.05																									
climette		kli.mɛt	climette	NOM	NOM	m			0.05	0.05	0.05																									
cliniciennes			cliniciennes	NOM	NOM	f			0.05	0.05	0.05																									
clinoïde			clinoïde	ADJ	ADJ				0.05	0.05	0.05																									
clinoïdes			clinoïdes	ADJ	ADJ				0.05	0.05	0.05																									
clinomètre			clinomètre	NOM	NOM	m			0.05	0.05	0.05																									
clinopyroxène			clinopyroxène	NOM	NOM	m			0.05	0.05	0.05																									
clinorhombique			clinorhombique	ADJ	ADJ				0.05	0.05	0.05																									
clinorhombiques			clinorhombiques	ADJ	ADJ				0.05	0.05	0.05																									
clintonisme			clintonisme	NOM	NOM	m			0.05	0.05	0.05																									
cliquable		kli.kabl	cliquable	ADJ	ADJ				0.05	0.05	0.05																									
cliquablement		kli.ka.blə.mɑ̃	cliquablement	ADV	ADV				0.05	0.05	0.05																									
cliquables			cliquables	ADJ	ADJ				0.05	0.05	0.05																									
clitoridectomies			clitoridectomies	NOM	NOM	f			0.05	0.05	0.05																									
clitoridiennement		kli.tɔ.ʁi.djɛn.mɑ̃	clitoridiennement	ADV	ADV				0.05	0.05	0.05																									
clitorien			clitorien	ADJ	ADJ				0.05	0.05	0.05																									
clitorienne		kli.tɔ.ʁjɛn	clitorienne	ADJ	ADJ				0.05	0.05	0.05																									
clitoriennes			clitoriennes	ADJ	ADJ				0.05	0.05	0.05																									
clitoriens			clitoriens	ADJ	ADJ				0.05	0.05	0.05																									
clitorisme		kli.tɔ.ʁism	clitorisme	NOM	NOM	m			0.05	0.05	0.05																									
clivable		kli.vabl	clivable	ADJ	ADJ				0.05	0.05	0.05																									
clivables			clivables	ADJ	ADJ				0.05	0.05	0.05																									
clocheton		klɔʃ.tɔ̃	clocheton	NOM	NOM	m			0.05	0.05	0.05																									
clodoaldien			clodoaldien	ADJ	ADJ				0.05	0.05	0.05																									
clodoche		klɔ.dɔʃ	clodoche	NOM	NOM	m			0.05	0.05	0.05																									
clodoches			clodoches	NOM	NOM	m			0.05	0.05	0.05																									
clodote		klɔ.dɔt	clodote	NOM	NOM	f			0.05	0.05	0.05																									
clodotes			clodotes	NOM	NOM	f			0.05	0.05	0.05																									
clodotte		klɔ.dɔt	clodotte	NOM	NOM	f			0.05	0.05	0.05																									
clodottes			clodottes	NOM	NOM	f			0.05	0.05	0.05																									
cloistre			cloistre	NOM	NOM	m			0.05	0.05	0.05																									
cloistres			cloistres	NOM	NOM	m			0.05	0.05	0.05																									
clonal			clonal	ADJ	ADJ				0.05	0.05	0.05																									
clonales			clonales	ADJ	ADJ				0.05	0.05	0.05																									
clonalité			clonalité	NOM	NOM	f			0.05	0.05	0.05																									
clonalités			clonalités	NOM	NOM	f			0.05	0.05	0.05																									
clonaux			clonaux	ADJ	ADJ				0.05	0.05	0.05																									
clopinante			clopinante	ADJ	ADJ				0.05	0.05	0.05																									
clorazépate		klɔ.ʁa.ze.pat	clorazépate	NOM	NOM	m			0.05	0.05	0.05																									
clorazépates			clorazépates	NOM	NOM	m			0.05	0.05	0.05																									
clostridie			clostridie	NOM	NOM	f			0.05	0.05	0.05																									
clostridies			clostridies	NOM	NOM	f			0.05	0.05	0.05																									
clothianidine		klɔ.tja.ni.din	clothianidine	NOM	NOM	m			0.05	0.05	0.05																									
clouterie			clouterie	NOM	NOM	f			0.05	0.05	0.05																									
cloutière		klu.tjɛʁ	cloutière	NOM	NOM	f			0.05	0.05	0.05																									
cloutières			cloutières	NOM	NOM	f			0.05	0.05	0.05																									
clubement			clubement	ADV	ADV				0.05	0.05	0.05																									
clubmans			clubmans	NOM	NOM	m			0.05	0.05	0.05																									
clubmen			clubmen	NOM	NOM	m			0.05	0.05	0.05																									
clunisien		kly.ni.zjɛ̃	clunisien	NOM	NOM				0.05	0.05	0.05																									
clunisienne		kly.ni.zjɛn	clunisienne	ADJ	ADJ				0.05	0.05	0.05																									
clunisiennes			clunisiennes	ADJ	ADJ				0.05	0.05	0.05																									
clupanodonique			clupanodonique	ADJ	ADJ				0.05	0.05	0.05																									
clupanodoniques			clupanodoniques	ADJ	ADJ				0.05	0.05	0.05																									
clupéine		kly.pe.in	clupéine	NOM	NOM	f			0.05	0.05	0.05																									
clupéines			clupéines	NOM	NOM	f			0.05	0.05	0.05																									
clypéacé			clypéacé	ADJ	ADJ				0.05	0.05	0.05																									
clypéacée		kli.pe.a.se	clypéacée	ADJ	ADJ				0.05	0.05	0.05																									
clypéacées			clypéacées	ADJ	ADJ				0.05	0.05	0.05																									
clypéacés			clypéacés	ADJ	ADJ				0.05	0.05	0.05																									
cnémide		kne.mid	cnémide	NOM	NOM	f			0.05	0.05	0.05																									
cnidoblaste			cnidoblaste	NOM	NOM	m			0.05	0.05	0.05																									
cnidoblastes			cnidoblastes	NOM	NOM	m			0.05	0.05	0.05																									
cnidoblastique			cnidoblastique	ADJ	ADJ				0.05	0.05	0.05																									
cnidoblastiques			cnidoblastiques	ADJ	ADJ				0.05	0.05	0.05																									
cnoïdal			cnoïdal	ADJ	ADJ				0.05	0.05	0.05																									
cnoïdale			cnoïdale	ADJ	ADJ				0.05	0.05	0.05																									
cnoïdales			cnoïdales	ADJ	ADJ				0.05	0.05	0.05																									
cnoïdaux			cnoïdaux	ADJ	ADJ				0.05	0.05	0.05																									
coaccusées		kɔ.a.ky.ze	coaccusées	NOM	NOM	f			0.05	0.05	0.05																									
coactionnaire			coactionnaire	NOM	NOM				0.05	0.05	0.05																									
coadjuteur		kɔ.a.dʒy.tœʁ	coadjuteur	NOM	NOM	m			0.05	0.05	0.05																									
coadjuteurs			coadjuteurs	NOM	NOM	m			0.05	0.05	0.05																									
coadjutrice		kɔ.a.dʒy.tʁis	coadjutrice	NOM	NOM	f			0.05	0.05	0.05																									
coadjutrices			coadjutrices	NOM	NOM	f			0.05	0.05	0.05																									
coadministratrice		kɔ.ad.mi.nis.tʁa.tʁis	coadministratrice	NOM	NOM	f			0.05	0.05	0.05																									
coagulabilités			coagulabilités	NOM	NOM	f			0.05	0.05	0.05																									
coagulateurs			coagulateurs	NOM	NOM	m			0.05	0.05	0.05																									
coagulum		kɔ.a.ɡy.lɔm	coagulum	NOM	NOM	m			0.05	0.05	0.05																									
coalescences			coalescences	NOM	NOM				0.05	0.05	0.05																									
coaptation		kɔ.ap.ta.sjɔ̃	coaptation	NOM	NOM	f			0.05	0.05	0.05																									
coauteures			coauteures	NOM	NOM	f			0.05	0.05	0.05																									
coautrice		ko.o.tʁis	coautrice	NOM	NOM	f			0.05	0.05	0.05																									
coautrices			coautrices	NOM	NOM	f			0.05	0.05	0.05																									
coax		kɔ.aks	coax	NOM	NOM	m			0.05	0.05	0.05																									
cobaea			cobaea	NOM	NOM	f			0.05	0.05	0.05																									
cobalticinium			cobalticinium	NOM	NOM	m			0.05	0.05	0.05																									
cobalticiniums			cobalticiniums	NOM	NOM				0.05	0.05	0.05																									
cobaltide		kɔ.bal.tid	cobaltide	NOM	NOM	m			0.05	0.05	0.05																									
cobaltides			cobaltides	NOM	NOM	m			0.05	0.05	0.05																									
cobaltocène			cobaltocène	NOM	NOM	m			0.05	0.05	0.05																									
cobaltocènes			cobaltocènes	NOM	NOM				0.05	0.05	0.05																									
cobaltothérapie			cobaltothérapie	NOM	NOM	f			0.05	0.05	0.05																									
cobelligérance			cobelligérance	NOM	NOM	f			0.05	0.05	0.05																									
cobelligérances			cobelligérances	NOM	NOM	f			0.05	0.05	0.05																									
cobelligérant		kɔ.bɛ.li.ʒe.ʁɑ̃	cobelligérant	NOM	NOM				0.05	0.05	0.05																									
cobelligérante		kɔ.bɛ.li.ʒe.ʁɑ̃t	cobelligérante	ADJ	ADJ				0.05	0.05	0.05																									
cobelligérantes			cobelligérantes	ADJ	ADJ				0.05	0.05	0.05																									
cobelligérants			cobelligérants	NOM	NOM				0.05	0.05	0.05																									
cocagnes			cocagnes	NOM	NOM	f			0.05	0.05	0.05																									
cocaïmane		kɔ.ka.i.man	cocaïmane	NOM	NOM	m			0.05	0.05	0.05																									
cocaïnées			cocaïnées	ADJ	ADJ				0.05	0.05	0.05																									
cocaïnomanie		kɔ.ka.i.nɔ.ma.ni	cocaïnomanie	NOM	NOM	f			0.05	0.05	0.05																									
cocardiers			cocardiers	ADJ	ADJ				0.05	0.05	0.05																									
cocassement		kɔ.kas.mɑ̃	cocassement	ADV	ADV				0.05	0.05	0.05																									
cocathédrale		kɔ.ka.te.dʁal	cocathédrale	NOM	NOM	f			0.05	0.05	0.05																									
cocathédrales			cocathédrales	NOM	NOM				0.05	0.05	0.05																									
cocatrix		kɔ.ka.tʁiks	cocatrix	NOM	NOM				0.05	0.05	0.05																									
coccidie			coccidie	NOM	NOM	f			0.05	0.05	0.05																									
coccidies			coccidies	NOM	NOM	f			0.05	0.05	0.05																									
coccigrole		kɔk.si.ɡʁɔl	coccigrole	NOM	NOM	f			0.05	0.05	0.05																									
coccigroles			coccigroles	NOM	NOM	f			0.05	0.05	0.05																									
coccolite			coccolite	NOM	NOM	f			0.05	0.05	0.05																									
coccolithe			coccolithe	NOM	NOM	m			0.05	0.05	0.05																									
coccolithes			coccolithes	NOM	NOM	m			0.05	0.05	0.05																									
coccolithophore			coccolithophore	NOM	NOM	m			0.05	0.05	0.05																									
coccolithophoridé		kɔ.kɔ.li.tɔ.fɔ.ʁi.de	coccolithophoridé	NOM	NOM	f			0.05	0.05	0.05																									
coccolithophoridés			coccolithophoridés	NOM	NOM	f			0.05	0.05	0.05																									
coccosphère			coccosphère	NOM	NOM	f			0.05	0.05	0.05																									
coccosphères			coccosphères	NOM	NOM	f			0.05	0.05	0.05																									
coccygienne		kɔk.si.ʒjɛn	coccygienne	ADJ	ADJ				0.05	0.05	0.05																									
coccygiennes			coccygiennes	ADJ	ADJ				0.05	0.05	0.05																									
cocheurs			cocheurs	NOM	NOM				0.05	0.05	0.05																									
cochlées			cochlées	NOM	NOM	f			0.05	0.05	0.05																									
cochonium		kɔ.ʃɔ.njɔm	cochonium	NOM	NOM	m			0.05	0.05	0.05																									
cochoniums			cochoniums	NOM	NOM				0.05	0.05	0.05																									
cocodinde		kɔ.kɔ.dɛ̃d	cocodinde	NOM	NOM	m			0.05	0.05	0.05																									
cocodrie		kɔ.kɔ.dʁi	cocodrie	NOM	NOM	m			0.05	0.05	0.05																									
cocodril			cocodril	NOM	NOM	m			0.05	0.05	0.05																									
cocontractant		kɔ.kɔ̃.tʁak.tɑ̃	cocontractant	NOM	NOM				0.05	0.05	0.05																									
cocoteraies			cocoteraies	NOM	NOM	f			0.05	0.05	0.05																									
cocues			cocues	NOM	NOM				0.05	0.05	0.05																									
cocuisson		kɔ.kɥi.sɔ̃	cocuisson	NOM	NOM	f			0.05	0.05	0.05																									
cocuissons			cocuissons	NOM	NOM	f			0.05	0.05	0.05																									
cocuit		kɔ.kɥi	cocuit	ADJ	ADJ				0.05	0.05	0.05																									
cocuite		kɔ.kɥit	cocuite	ADJ	ADJ				0.05	0.05	0.05																									
cocuites			cocuites	ADJ	ADJ				0.05	0.05	0.05																									
cocuits			cocuits	ADJ	ADJ				0.05	0.05	0.05																									
cocyclique		kɔ.si.klik	cocyclique	ADJ	ADJ				0.05	0.05	0.05																									
cocycliques			cocycliques	ADJ	ADJ				0.05	0.05	0.05																									
cocyclomatique		kɔ.si.klɔ.ma.tik	cocyclomatique	ADJ	ADJ				0.05	0.05	0.05																									
cocyclomatiques			cocyclomatiques	ADJ	ADJ				0.05	0.05	0.05																									
codantes			codantes	ADJ	ADJ				0.05	0.05	0.05																									
codants			codants	ADJ	ADJ				0.05	0.05	0.05																									
codébiteur		kɔ.de.bi.tœʁ	codébiteur	NOM	NOM	m			0.05	0.05	0.05																									
codébitrice		kɔ.de.bi.tʁis	codébitrice	NOM	NOM	f			0.05	0.05	0.05																									
codécouvreur		kɔ.de.ku.vʁœʁ	codécouvreur	NOM	NOM	m			0.05	0.05	0.05																									
codécouvreurs			codécouvreurs	NOM	NOM	m			0.05	0.05	0.05																									
codécouvreuse		kɔ.de.ku.vʁøz	codécouvreuse	NOM	NOM	f			0.05	0.05	0.05																									
codécouvreuses			codécouvreuses	NOM	NOM	f			0.05	0.05	0.05																									
codéinée		kɔ.de.i.ne	codéinée	ADJ	ADJ				0.05	0.05	0.05																									
codéinées			codéinées	ADJ	ADJ				0.05	0.05	0.05																									
codéinés			codéinés	ADJ	ADJ				0.05	0.05	0.05																									
codétenteur		kɔ.de.tɑ̃.tœʁ	codétenteur	NOM	NOM	m			0.05	0.05	0.05																									
codétenteurs			codétenteurs	NOM	NOM				0.05	0.05	0.05																									
codétentrice		kɔ.de.tɑ̃.tʁis	codétentrice	NOM	NOM	f			0.05	0.05	0.05																									
codétentrices			codétentrices	NOM	NOM				0.05	0.05	0.05																									
codicillaire		kɔ.di.si.lɛʁ	codicillaire	ADJ	ADJ				0.05	0.05	0.05																									
codicillaires			codicillaires	ADJ	ADJ				0.05	0.05	0.05																									
codiffusion			codiffusion	NOM	NOM	f			0.05	0.05	0.05																									
codiffusions			codiffusions	NOM	NOM	f			0.05	0.05	0.05																									
codificateur		kɔ.di.fi.ka.tœʁ	codificateur	NOM	NOM	m			0.05	0.05	0.05																									
codificatrice			codificatrice	NOM	NOM	f			0.05	0.05	0.05																									
codirectrices			codirectrices	NOM	NOM	f			0.05	0.05	0.05																									
cododo			cododo	NOM	NOM	m			0.05	0.05	0.05																									
codomaine			codomaine	NOM	NOM	m			0.05	0.05	0.05																									
codomaines			codomaines	NOM	NOM	m			0.05	0.05	0.05																									
codominance			codominance	NOM	NOM	f			0.05	0.05	0.05																									
coéditeurs			coéditeurs	NOM	NOM	m			0.05	0.05	0.05																									
coéditrices			coéditrices	NOM	NOM	f			0.05	0.05	0.05																									
coefficiens			coefficiens	NOM	NOM	m			0.05	0.05	0.05																									
coelioscopies			coelioscopies	NOM	NOM	f			0.05	0.05	0.05																									
coenesthésie			coenesthésie	NOM	NOM	f			0.05	0.05	0.05																									
coercibilité		kɔ.ɛʁ.si.bi.li.te	coercibilité	NOM	NOM	f			0.05	0.05	0.05																									
coercibilités			coercibilités	NOM	NOM	f			0.05	0.05	0.05																									
coercible		kɔ.ɛʁ.sibl	coercible	ADJ	ADJ				0.05	0.05	0.05																									
coercif		kɔ.ɛʁ.sif	coercif	ADJ	ADJ				0.05	0.05	0.05																									
coercifs		kɔ.ɛʁ.sif	coercifs	ADJ	ADJ				0.05	0.05	0.05																									
coercive		kɔ.ɛʁ.siv	coercive	ADJ	ADJ				0.05	0.05	0.05																									
coercives		kɔ.ɛʁ.siv	coercives	ADJ	ADJ				0.05	0.05	0.05																									
coercivité		kɔ.ɛʁ.si.vi.te	coercivité	NOM	NOM	f			0.05	0.05	0.05																									
coercivités			coercivités	NOM	NOM	f			0.05	0.05	0.05																									
coévolutions			coévolutions	NOM	NOM	f			0.05	0.05	0.05																									
coexistences			coexistences	NOM	NOM	f			0.05	0.05	0.05																									
coextensif			coextensif	ADJ	ADJ				0.05	0.05	0.05																									
cofaire		ko.fæɾ	cofaire	ADV	ADV				0.05	0.05	0.05																									
cofinalité		kɔ.fi.na.li.te	cofinalité	NOM	NOM	f			0.05	0.05	0.05																									
cofinalités			cofinalités	NOM	NOM	f			0.05	0.05	0.05																									
cofinancements		ko.fi.nɑ̃s.mɑ̃	cofinancements	NOM	NOM	m			0.05	0.05	0.05																									
cofio		kɔ.fjo	cofio	NOM	NOM	m			0.05	0.05	0.05																									
cofondatrices			cofondatrices	NOM	NOM	f			0.05	0.05	0.05																									
cofrittage		kɔ.fʁi.taʒ	cofrittage	NOM	NOM	m			0.05	0.05	0.05																									
cofrittages			cofrittages	NOM	NOM	m			0.05	0.05	0.05																									
cofritté		kɔ.fʁi.te	cofritté	ADJ	ADJ				0.05	0.05	0.05																									
cofrittée		kɔ.fʁi.te	cofrittée	ADJ	ADJ				0.05	0.05	0.05																									
cofrittées			cofrittées	ADJ	ADJ				0.05	0.05	0.05																									
cofrittés			cofrittés	ADJ	ADJ				0.05	0.05	0.05																									
cogénération		ko.ʒe.ne.ʁa.sjɔ̃	cogénération	NOM	NOM	f			0.05	0.05	0.05																									
cogénérations			cogénérations	NOM	NOM	f			0.05	0.05	0.05																									
cogérance		kɔ.ʒe.ʁɑ̃s	cogérance	NOM	NOM	f			0.05	0.05	0.05																									
cogérante		kɔ.ʒe.ʁɑ̃t	cogérante	NOM	NOM	f			0.05	0.05	0.05																									
cogestions			cogestions	NOM	NOM	f			0.05	0.05	0.05																									
cogneuses			cogneuses	NOM	NOM	f			0.05	0.05	0.05																									
cogos			cogos	NOM	NOM				0.05	0.05	0.05																									
cogroupe		ko.ɡʁup	cogroupe	NOM	NOM	m			0.05	0.05	0.05																									
cogroupes			cogroupes	NOM	NOM	m			0.05	0.05	0.05																									
cohéremment		kɔ.e.ʁa.mɑ̃	cohéremment	ADV	ADV				0.05	0.05	0.05																									
cohéreur		kɔ.e.ʁœʁ	cohéreur	NOM	NOM	m			0.05	0.05	0.05																									
cohéreurs			cohéreurs	NOM	NOM	m			0.05	0.05	0.05																									
cohéritière		kɔ.e.ʁi.tjɛʁ	cohéritière	NOM	NOM	f			0.05	0.05	0.05																									
cohéritiers			cohéritiers	NOM	NOM	m			0.05	0.05	0.05																									
cohésifs			cohésifs	ADJ	ADJ				0.05	0.05	0.05																									
cohésions			cohésions	NOM	NOM	f			0.05	0.05	0.05																									
cohésives			cohésives	ADJ	ADJ				0.05	0.05	0.05																									
cohobat		kɔ.ɔ.ba	cohobat	NOM	NOM				0.05	0.05	0.05																									
cohobation		kɔ.ɔ.ba.sjɔ̃	cohobation	NOM	NOM	f			0.05	0.05	0.05																									
cohobats			cohobats	NOM	NOM	m			0.05	0.05	0.05																									
cohortage			cohortage	NOM	NOM	f			0.05	0.05	0.05																									
coïncidemment		kɔ.ɛ̃.si.da.mɑ̃	coïncidemment	ADV	ADV				0.05	0.05	0.05																									
coïncidentiel			coïncidentiel	ADJ	ADJ				0.05	0.05	0.05																									
coïncidentielle		kɔ.ɛ̃.si.dɑ̃.sjɛl	coïncidentielle	ADJ	ADJ				0.05	0.05	0.05																									
coïncidentiellement		kɔ.ɛ̃.si.dɑ̃.sjɛl.mɑ̃	coïncidentiellement	ADV	ADV				0.05	0.05	0.05																									
